2.251e-01,4.531e-02,7.857e-01,2.236e-01,5.533e-01,6.072e-01,1.219e-01,2.074e-01,2.424e-01,3.712e-01,1.693e-01,1.387e-01,2.319e-01,1.529e-01,7.924e-01,7.721e-01,4.847e-02,9.359e-01,9.779e-01,3.206e-01,2.160e-01,1.484e-01,9.997e-01,1.960e-01,9.790e-02,9.567e-01,3.437e-01,8.885e-01,1.596e-01,3.538e-01,8.082e-02,8.916e-03,6.329e-01,1.730e-01,1.554e-01,1.267e-01,1.826e-01,8.627e-01,8.214e-01,4.943e-01,5.491e-01,6.020e-01,6.865e-01,6.460e-01,6.819e-01,8.094e-01,8.208e-01,3.544e-01,2.996e-01,4.141e-01,2.981e-01,8.366e-01,3.866e-01,9.658e-01,9.825e-01,2.843e-01,2.650e-01,4.419e-01,5.153e-01,9.635e-01,7.676e-01,1.035e-01,8.332e-01,6.742e-01,7.122e-01,9.890e-01,4.497e-01,8.114e-01
6.853e-02,6.046e-01,8.016e-01,1.867e-01,1.744e-01,5.692e-01,3.012e-01,3.322e-01,9.784e-01,7.392e-01,3.324e-01,5.967e-01,6.298e-01,3.076e-01,3.398e-01,8.589e-01,1.009e+00,1.063e+00,9.340e-01,6.460e-01,2.865e-01,2.091e-01,6.519e-01,8.250e-01,9.488e-02,9.996e-01,1.610e-01,8.048e-01,5.071e-01,5.963e-01,9.881e-01,2.972e-01,6.526e-01,7.803e-01,6.548e-01,8.015e-01,7.053e-01,7.590e-01,2.652e-01,8.677e-01,6.436e-01,3.793e-01,8.504e-01,6.363e-01,1.008e+00,5.176e-01,5.928e-01,2.090e-01,2.495e-01,3.601e-01,1.476e-01,4.115e-01,7.413e-01,6.293e-01,5.472e-01,6.664e-01,6.992e-01,5.196e-01,9.186e-01,7.147e-01,8.946e-01,8.827e-01,9.409e-01,3.002e-01,2.711e-01,8.668e-01,7.939e-01,3.554e-01
1.158e-01,3.568e-01,1.561e+00,5.100e-01,1.203e+00,6.346e-01,8.687e-01,5.091e-01,1.104e+00,7.364e-01,5.714e-01,7.699e-01,4.407e-01,9.980e-01,1.281e+00,9.523e-01,7.902e-01,1.501e+00,1.076e+00,1.408e+00,4.321e-01,8.672e-01,1.317e+00,1.098e+00,6.212e-01,1.013e+00,6.052e-01,8.642e-01,7.255e-01,5.575e-01,1.362e+00,8.836e-01,1.239e+00,8.196e-01,9.830e-01,1.019e+00,6.407e-01,1.255e+00,8.046e-01,1.371e+00,9.565e-01,4.775e-01,1.147e+00,1.141e+00,9.651e-01,7.608e-01,9.573e-01,3.164e-01,8.466e-01,9.590e-01,9.175e-01,8.661e-01,5.981e-01,1.174e+00,6.484e-01,7.219e-01,9.777e-01,1.057e+00,1.454e+00,1.239e+00,8.696e-01,1.065e+00,1.036e+00,1.176e+00,1.109e+00,1.067e+00,6.692e-01,1.226e+00
2.860e-02,5.257e-01,1.430e+00,1.102e+00,1.574e+00,1.418e+00,1.069e+00,6.164e-01,2.154e+00,1.266e+00,1.512e+00,1.362e+00,1.404e+00,1.836e+00,1.518e+00,9.866e-01,1.435e+00,1.752e+00,1.293e+00,2.373e+00,1.064e+00,9.623e-01,1.522e+00,1.976e+00,1.284e+00,1.029e+00,6.750e-01,1.492e+00,1.703e+00,1.255e+00,1.646e+00,1.309e+00,1.952e+00,1.671e+00,1.116e+00,2.144e+00,1.239e+00,1.869e+00,1.347e+00,1.783e+00,1.337e+00,1.017e+00,1.424e+00,1.666e+00,1.494e+00,1.449e+00,1.221e+00,9.723e-01,1.640e+00,1.378e+00,9.268e-01,6.334e-01,8.071e-01,1.179e+00,1.012e+00,1.106e+00,1.387e+00,1.151e+00,1.776e+00,1.930e+00,9.640e-01,1.385e+00,1.503e+00,1.245e+00,1.152e+00,1.659e+00,9.227e-01,1.196e+00
9.327e-02,5.890e-01,1.386e+00,1.012e+00,2.264e+00,2.024e+00,9.116e-01,1.101e+00,2.872e+00,1.859e+00,1.543e+00,1.612e+00,1.715e+00,2.334e+00,1.531e+00,2.163e+00,2.006e+00,2.594e+00,1.733e+00,2.372e+00,1.334e+00,1.397e+00,1.947e+00,2.216e+00,1.787e+00,1.887e+00,1.307e+00,2.568e+00,2.209e+00,1.348e+00,1.708e+00,1.427e+00,2.792e+00,2.524e+00,1.188e+00,2.864e+00,1.480e+00,2.319e+00,2.150e+00,2.346e+00,1.933e+00,1.402e+00,2.421e+00,2.447e+00,1.724e+00,1.780e+00,1.770e+00,1.184e+00,1.825e+00,1.985e+00,1.067e+00,1.543e+00,1.177e+00,1.812e+00,1.317e+00,1.248e+00,1.618e+00,1.884e+00,2.449e+00,2.665e+00,1.619e+00,1.863e+00,2.669e+00,1.590e+00,1.204e+00,2.497e+00,1.774e+00,1.427e+00
4.876e-02,5.118e-02,3.341e-01,3.467e-01,1.342e+00,1.573e+00,1.128e+00,6.646e-01,2.268e+00,1.030e+00,1.245e+00,1.091e+00,1.183e+00,2.085e+00,1.403e+00,1.868e+00,1.745e+00,1.710e+00,7.594e-01,1.157e+00,1.326e+00,8.388e-01,9.656e-01,1.707e+00,1.400e+00,1.390e+00,1.056e+00,2.116e+00,1.916e+00,6.159e-01,6.335e-01,1.332e+00,1.453e+00,2.070e+00,7.665e-01,1.817e+00,8.870e-01,1.865e+00,1.577e+00,1.208e+00,1.772e+00,9.066e-01,1.627e+00,1.407e+00,8.951e-01,7.745e-01,1.435e+00,7.411e-01,1.672e+00,1.293e+00,1.121e+00,1.903e+00,4.856e-01,1.825e+00,9.348e-01,6.815e-01,1.100e+00,1.393e+00,1.584e+00,1.798e+00,1.594e+00,1.453e+00,1.652e+00,1.434e+00,8.471e-01,2.027e+00,1.111e+00,9.373e-01
4.486e-02,1.278e-01,5.684e-01,3.135e-01,1.422e+00,1.412e+00,1.242e+00,1.156e+00,3.015e+00,1.238e+00,1.982e+00,1.461e+00,1.963e+00,2.998e+00,1.881e+00,2.038e+00,2.340e+00,2.417e+00,8.422e-01,1.706e+00,1.524e+00,1.776e+00,1.435e+00,2.147e+00,1.847e+00,1.446e+00,1.219e+00,2.693e+00,1.975e+00,1.375e+00,1.117e+00,1.536e+00,2.033e+00,2.672e+00,1.309e+00,1.929e+00,1.046e+00,1.844e+00,1.829e+00,1.598e+00,1.877e+00,1.274e+00,1.865e+00,1.780e+00,1.189e+00,1.082e+00,2.001e+00,6.263e-01,2.387e+00,2.016e+00,1.449e+00,2.414e+00,1.202e+00,2.499e+00,9.770e-01,7.853e-01,1.773e+00,1.741e+00,2.033e+00,1.932e+00,2.556e+00,1.818e+00,2.589e+00,2.442e+00,1.406e+00,2.674e+00,1.999e+00,1.940e+00
6.490e-02,2.986e-02,5.863e-01,4.761e-01,1.218e+00,1.264e+00,1.069e+00,1.191e+00,2.350e+00,1.382e+00,2.049e+00,1.449e+00,1.795e+00,2.772e+00,2.188e+00,2.061e+00,2.457e+00,1.833e+00,1.686e+00,1.673e+00,1.915e+00,1.962e+00,1.900e+00,2.305e+00,1.943e+00,1.777e+00,1.681e+00,2.740e+00,2.567e+00,1.660e+00,1.647e+00,1.474e+00,2.467e+00,2.328e+00,1.768e+00,2.011e+00,1.424e+00,1.915e+00,1.709e+00,1.657e+00,1.959e+00,1.887e+00,2.300e+00,1.919e+00,1.456e+00,1.117e+00,1.750e+00,1.387e+00,2.864e+00,1.827e+00,1.854e+00,2.472e+00,1.455e+00,1.961e+00,1.654e+00,1.187e+00,1.831e+00,2.046e+00,1.602e+00,2.237e+00,2.248e+00,1.809e+00,2.639e+00,2.165e+00,1.398e+00,2.197e+00,2.261e+00,2.320e+00
2.266e-02,1.092e-01,9.412e-01,5.994e-01,1.879e+00,1.299e+00,1.238e+00,9.979e-01,3.088e+00,1.507e+00,2.525e+00,1.603e+00,1.465e+00,2.940e+00,2.764e+00,2.033e+00,2.649e+00,2.409e+00,1.889e+00,2.258e+00,1.529e+00,2.369e+00,2.373e+00,2.691e+00,2.155e+00,1.377e+00,1.805e+00,2.155e+00,2.755e+00,1.008e+00,2.102e+00,2.468e+00,2.293e+00,2.376e+00,1.374e+00,2.872e+00,1.813e+00,2.643e+00,1.736e+00,1.807e+00,1.920e+00,1.843e+00,2.707e+00,2.378e+00,1.126e+00,1.344e+00,1.611e+00,1.383e+00,2.170e+00,2.050e+00,2.217e+00,2.498e+00,1.240e+00,1.952e+00,9.714e-01,1.595e+00,1.880e+00,2.415e+00,2.512e+00,2.716e+00,1.900e+00,2.100e+00,2.461e+00,2.582e+00,1.858e+00,2.118e+00,1.884e+00,2.070e+00
9.421e-02,4.928e-02,4.931e-01,4.345e-01,1.433e+00,1.601e+00,1.043e+00,1.180e+00,2.850e+00,1.809e+00,2.811e+00,2.146e+00,2.386e+00,3.625e+00,2.967e+00,3.386e+00,3.414e+00,2.757e+00,2.096e+00,2.291e+00,2.621e+00,2.884e+00,2.944e+00,2.633e+00,2.157e+00,2.155e+00,1.943e+00,3.238e+00,3.642e+00,1.605e+00,1.949e+00,2.321e+00,3.136e+00,3.530e+00,1.764e+00,3.085e+00,2.198e+00,2.918e+00,2.342e+00,2.215e+00,2.766e+00,2.331e+00,2.718e+00,2.370e+00,1.551e+00,2.217e+00,2.828e+00,2.214e+00,3.578e+00,2.172e+00,2.137e+00,3.486e+00,1.554e+00,2.355e+00,2.337e+00,1.694e+00,2.790e+00,2.587e+00,2.523e+00,3.573e+00,2.983e+00,2.321e+00,3.756e+00,2.601e+00,2.347e+00,3.494e+00,3.303e+00,2.686e+00
