8.533e-01,3.507e-01,5.645e-01,3.242e-01,5.522e-01,7.997e-01,5.321e-01,4.626e-01,3.821e-01,3.933e-01,6.138e-01,9.789e-01,5.352e-01,5.630e-02,2.202e-01,9.159e-01,1.698e-01,3.412e-01,4.452e-01,4.322e-03,5.965e-01,6.608e-01,3.186e-01,7.741e-02,4.777e-01,4.264e-01,3.743e-01,2.962e-01,4.423e-02,2.111e-01,6.291e-01,1.033e-01,5.923e-01,4.462e-01,3.180e-01,5.252e-01,7.345e-01,7.780e-01,8.226e-01,7.513e-01,7.140e-01,8.135e-01,1.441e-01
1.646e-01,1.296e-01,7.106e-01,1.883e-01,3.084e-01,6.347e-01,5.573e-01,1.978e-01,1.242e-01,4.196e-01,2.455e-01,3.355e-01,7.426e-01,9.873e-02,1.427e-01,3.733e-01,9.890e-01,8.418e-01,8.442e-01,2.402e-01,4.258e-01,9.049e-01,4.316e-01,4.809e-01,5.257e-01,6.282e-01,1.331e-01,3.660e-01,8.985e-01,7.082e-01,3.197e-01,8.969e-01,1.045e+00,7.019e-01,4.519e-01,7.883e-01,7.887e-01,4.318e-01,3.962e-01,8.583e-01,8.644e-01,4.855e-01,1.074e-01
1.373e-01,1.031e-01,1.051e+00,1.143e+00,1.064e+00,6.874e-01,5.216e-01,1.608e-01,3.248e-01,6.886e-01,2.740e-01,3.025e-01,6.783e-01,7.645e-01,1.899e-01,1.216e+00,1.674e+00,1.228e+00,7.351e-01,1.840e-01,1.272e+00,9.597e-01,1.269e+00,9.230e-01,8.556e-01,9.442e-01,8.133e-01,4.941e-01,8.593e-01,1.332e+00,4.651e-01,1.401e+00,1.340e+00,5.968e-01,1.162e+00,6.951e-01,1.047e+00,7.797e-01,1.297e+00,1.463e+00,1.480e+00,5.216e-01,1.001e+00
6.102e-01,2.999e-01,9.085e-01,5.392e-01,1.332e+00,1.761e+00,9.310e-01,1.339e+00,6.202e-01,1.210e+00,9.538e-01,1.224e+00,9.368e-01,5.417e-01,9.461e-01,1.203e+00,1.723e+00,1.705e+00,1.286e+00,8.935e-01,1.293e+00,2.001e+00,1.310e+00,1.182e+00,8.320e-01,1.667e+00,1.179e+00,7.365e-01,1.317e+00,1.234e+00,1.521e+00,1.309e+00,2.079e+00,8.533e-01,1.070e+00,1.479e+00,1.996e+00,1.589e+00,1.079e+00,1.165e+00,2.033e+00,1.634e+00,4.138e-01
2.742e-01,1.467e-01,7.896e-01,8.479e-01,1.855e+00,1.667e+00,6.727e-01,1.497e+00,9.022e-01,1.874e+00,1.018e+00,7.956e-01,1.167e+00,9.711e-01,1.587e+00,1.380e+00,2.486e+00,1.568e+00,1.246e+00,1.661e+00,2.302e+00,1.988e+00,2.191e+00,1.252e+00,1.447e+00,2.339e+00,1.859e+00,1.592e+00,1.186e+00,1.768e+00,1.835e+00,1.930e+00,1.824e+00,1.550e+00,1.313e+00,1.878e+00,2.092e+00,1.424e+00,1.307e+00,1.355e+00,2.510e+00,1.652e+00,1.588e+00
4.771e-01,1.977e-01,4.689e-01,5.020e-01,1.045e+00,1.392e+00,1.400e+00,1.355e+00,1.143e+00,1.118e+00,1.065e+00,1.163e+00,1.388e+00,1.260e+00,1.754e+00,1.693e+00,1.070e+00,8.838e-01,6.988e-01,1.250e+00,1.383e+00,1.107e+00,1.301e+00,9.418e-01,1.228e+00,1.952e+00,1.529e+00,1.020e+00,1.279e+00,1.441e+00,1.313e+00,1.231e+00,1.340e+00,1.514e+00,7.960e-01,1.144e+00,1.797e+00,1.629e+00,1.496e+00,1.732e+00,2.286e+00,1.144e+00,1.052e+00
2.736e-01,1.481e-01,7.926e-01,7.177e-01,9.467e-01,9.034e-01,1.006e+00,1.368e+00,1.261e+00,1.620e+00,8.962e-01,1.081e+00,1.257e+00,9.975e-01,9.270e-01,2.020e+00,2.137e+00,1.027e+00,7.929e-01,1.160e+00,2.163e+00,1.385e+00,1.304e+00,1.496e+00,1.365e+00,1.194e+00,1.372e+00,1.587e+00,1.484e+00,1.868e+00,9.049e-01,1.871e+00,1.963e+00,1.583e+00,1.124e+00,1.173e+00,2.089e+00,1.841e+00,1.881e+00,1.829e+00,1.686e+00,1.284e+00,1.240e+00
3.225e-01,1.470e-01,6.928e-01,8.476e-01,1.051e+00,9.640e-01,9.728e-01,1.790e+00,1.458e+00,1.986e+00,1.631e+00,1.717e+00,1.589e+00,1.686e+00,1.245e+00,1.968e+00,2.066e+00,1.068e+00,6.763e-01,1.438e+00,2.302e+00,1.684e+00,2.243e+00,1.427e+00,1.779e+00,1.691e+00,1.770e+00,1.437e+00,1.207e+00,2.294e+00,1.333e+00,1.802e+00,1.982e+00,1.648e+00,1.293e+00,1.264e+00,1.750e+00,1.747e+00,2.162e+00,1.739e+00,2.795e+00,1.826e+00,1.966e+00
8.010e-01,3.633e-01,1.254e+00,1.164e+00,1.461e+00,1.586e+00,1.523e+00,1.425e+00,1.856e+00,1.861e+00,1.980e+00,2.402e+00,2.367e+00,1.635e+00,2.116e+00,2.704e+00,2.938e+00,2.408e+00,1.942e+00,1.450e+00,2.750e+00,2.683e+00,2.664e+00,1.804e+00,2.083e+00,2.618e+00,2.444e+00,1.890e+00,2.021e+00,3.042e+00,2.298e+00,2.841e+00,3.143e+00,2.645e+00,2.023e+00,2.069e+00,2.467e+00,2.925e+00,2.709e+00,2.782e+00,3.118e+00,2.532e+00,1.588e+00
3.419e-01,1.451e-01,7.259e-01,1.126e+00,1.509e+00,1.235e+00,1.030e+00,2.211e+00,2.064e+00,3.402e+00,3.107e+00,3.009e+00,2.257e+00,2.435e+00,2.214e+00,2.866e+00,3.948e+00,2.519e+00,2.062e+00,2.402e+00,3.704e+00,3.167e+00,3.411e+00,3.015e+00,2.355e+00,2.862e+00,3.521e+00,2.817e+00,1.853e+00,3.313e+00,2.977e+00,2.816e+00,3.469e+00,2.909e+00,2.655e+00,2.199e+00,2.582e+00,3.756e+00,2.946e+00,2.385e+00,3.275e+00,3.688e+00,2.594e+00
