7.348e-01,9.009e-01,2.257e-02,7.597e-02,5.826e-01,1.345e-01,8.015e-01,7.637e-01,5.573e-01,3.932e-02,5.795e-02,4.171e-01,3.437e-01,8.609e-01,6.456e-01,5.863e-01,6.224e-01,1.406e-01,3.843e-01,4.229e-02,6.042e-01,6.952e-01,2.077e-01,7.773e-01,8.873e-01,5.392e-01,5.483e-01,8.232e-01,8.788e-01,5.469e-01,7.204e-01,7.196e-01,7.923e-01,4.872e-01,9.455e-01,6.385e-01
1.418e-01,7.510e-01,4.081e-01,1.203e-01,3.385e-01,5.328e-01,9.706e-01,2.876e-01,1.003e+00,8.178e-01,7.589e-01,7.689e-01,7.244e-01,2.783e-01,1.498e-01,6.796e-01,9.716e-01,7.599e-01,3.250e-01,6.798e-01,9.426e-01,1.103e+00,5.063e-02,4.409e-01,6.195e-01,7.792e-01,8.312e-01,6.186e-01,6.067e-01,2.558e-01,9.853e-01,9.751e-01,7.592e-01,4.097e-01,2.520e-01,1.717e-01
1.702e-01,5.376e-01,3.370e-01,7.841e-01,8.935e-01,5.643e-01,8.800e-01,6.023e-01,6.503e-01,8.170e-01,1.325e+00,5.011e-01,1.074e+00,1.187e+00,6.576e-01,8.644e-01,1.327e+00,9.896e-01,8.814e-01,9.193e-01,1.325e+00,1.399e+00,1.846e-01,1.197e+00,6.075e-01,1.038e+00,1.399e+00,7.306e-01,6.330e-01,2.544e-01,1.440e+00,1.308e+00,1.101e+00,4.844e-01,4.083e-01,2.019e-01
4.115e-01,1.015e+00,4.261e-01,1.088e+00,1.033e+00,1.172e+00,1.559e+00,8.120e-01,2.036e+00,9.560e-01,1.477e+00,1.403e+00,1.409e+00,1.446e+00,1.487e+00,2.027e+00,2.389e+00,1.852e+00,8.113e-01,1.767e+00,2.241e+00,2.529e+00,2.472e-01,1.857e+00,1.876e+00,1.333e+00,2.250e+00,1.168e+00,1.134e+00,6.878e-01,2.396e+00,1.596e+00,1.975e+00,1.613e+00,1.117e+00,8.333e-01
5.433e-01,9.206e-01,1.998e-01,2.687e-01,1.069e+00,1.117e+00,1.874e+00,6.612e-01,1.176e+00,6.596e-01,6.518e-01,1.238e+00,1.315e+00,8.959e-01,7.486e-01,1.267e+00,1.265e+00,8.520e-01,9.138e-01,1.332e+00,1.724e+00,1.805e+00,1.099e+00,9.384e-01,1.269e+00,9.912e-01,1.325e+00,1.400e+00,1.323e+00,1.312e+00,1.619e+00,1.474e+00,1.968e+00,9.539e-01,1.097e+00,1.588e+00
8.562e-02,6.177e-01,4.224e-01,9.095e-01,8.897e-01,1.863e+00,1.611e+00,9.561e-01,1.572e+00,1.320e+00,1.660e+00,1.548e+00,1.463e+00,1.583e+00,1.166e+00,2.022e+00,2.143e+00,2.288e+00,1.139e+00,2.609e+00,2.589e+00,2.701e+00,4.634e-01,2.171e+00,2.247e+00,1.839e+00,1.991e+00,1.391e+00,8.828e-01,1.162e+00,2.870e+00,1.818e+00,1.992e+00,1.735e+00,1.019e+00,1.453e+00
5.126e-01,1.062e+00,3.696e-01,4.848e-01,1.341e+00,1.576e+00,2.617e+00,1.565e+00,2.155e+00,1.475e+00,2.109e+00,1.575e+00,2.213e+00,2.420e+00,1.562e+00,2.216e+00,2.126e+00,1.709e+00,1.430e+00,2.512e+00,2.984e+00,2.706e+00,1.339e+00,2.022e+00,1.740e+00,2.404e+00,1.952e+00,2.428e+00,2.105e+00,1.904e+00,2.727e+00,2.818e+00,2.936e+00,1.686e+00,2.201e+00,1.899e+00
7.336e-02,2.480e-01,1.391e-01,4.647e-01,7.726e-01,1.483e+00,1.708e+00,1.453e+00,2.509e+00,1.041e+00,2.015e+00,1.957e+00,1.586e+00,2.359e+00,1.577e+00,2.375e+00,1.641e+00,1.717e+00,1.833e+00,3.201e+00,3.157e+00,2.232e+00,1.776e+00,2.076e+00,1.627e+00,2.332e+00,1.443e+00,1.840e+00,1.567e+00,2.317e+00,2.312e+00,2.694e+00,2.685e+00,1.890e+00,2.269e+00,1.760e+00
2.929e-01,3.763e-01,1.053e-01,1.026e+00,1.292e+00,1.384e+00,1.914e+00,1.596e+00,3.058e+00,1.909e+00,3.226e+00,1.769e+00,2.878e+00,3.921e+00,2.269e+00,2.965e+00,2.991e+00,2.108e+00,2.091e+00,3.924e+00,4.331e+00,3.554e+00,2.116e+00,3.074e+00,1.947e+00,2.430e+00,2.766e+00,3.006e+00,2.118e+00,2.813e+00,3.211e+00,3.657e+00,3.768e+00,2.133e+00,2.896e+00,2.256e+00
5.488e-01,1.243e+00,4.235e-01,3.735e-01,9.209e-01,1.645e+00,2.070e+00,1.332e+00,2.125e+00,1.988e+00,2.650e+00,2.541e+00,2.611e+00,2.248e+00,1.828e+00,3.016e+00,2.951e+00,2.956e+00,1.637e+00,3.454e+00,3.102e+00,3.232e+00,1.511e+00,2.384e+00,2.790e+00,2.381e+00,2.198e+00,2.619e+00,1.858e+00,2.207e+00,3.368e+00,3.617e+00,2.764e+00,2.512e+00,1.837e+00,2.267e+00
