3.601e-01,4.275e-01,3.481e-01,6.638e-01,2.047e-01,5.485e-01,3.243e-02,4.568e-01,3.138e-01,1.909e-01,4.191e-01,1.357e-01,2.822e-01,8.610e-01,6.719e-01,5.785e-02,4.931e-01,1.053e-01,7.001e-01,1.795e-01,7.710e-01,1.345e-02,7.542e-01,2.515e-01,1.970e-01,1.586e-01,3.083e-01,5.398e-01,7.166e-01,4.597e-01,2.381e-01,4.256e-01,4.464e-02,5.548e-01,1.347e-01,2.197e-01,7.207e-01,5.731e-01,4.783e-03,2.876e-01,4.025e-01,9.941e-01,7.132e-01,5.434e-01,8.173e-01,7.521e-01,3.491e-01
2.416e-01,1.061e+00,9.300e-01,1.359e+00,9.069e-01,9.451e-01,3.119e-01,6.453e-01,1.065e+00,1.023e+00,4.514e-01,6.866e-01,9.757e-01,8.457e-01,6.284e-01,1.404e-01,1.013e+00,4.531e-01,1.159e+00,1.073e+00,1.439e+00,3.544e-01,1.079e+00,4.049e-01,8.156e-01,8.087e-01,8.659e-01,1.026e+00,7.992e-01,5.997e-01,1.037e+00,6.327e-01,3.125e-01,1.120e+00,7.091e-01,3.326e-01,5.119e-01,4.196e-01,5.973e-01,7.653e-01,1.167e+00,1.651e+00,9.240e-01,7.459e-01,7.641e-01,1.089e+00,2.813e-01
2.791e-01,5.450e-01,5.374e-01,8.912e-01,4.720e-01,1.405e+00,9.233e-01,8.185e-01,6.113e-01,1.144e+00,1.318e+00,1.068e+00,1.389e+00,1.529e+00,8.648e-01,9.842e-01,1.539e+00,4.261e-01,1.386e+00,4.862e-01,1.246e+00,3.689e-01,1.419e+00,3.035e-01,7.114e-01,9.973e-01,4.306e-01,1.556e+00,9.639e-01,1.204e+00,1.212e+00,7.375e-01,4.166e-01,9.901e-01,1.079e+00,5.906e-01,1.093e+00,1.332e+00,1.116e+00,1.150e+00,9.819e-01,1.864e+00,1.241e+00,8.945e-01,1.541e+00,7.461e-01,7.155e-01
3.199e-01,5.880e-01,5.004e-01,8.981e-01,1.325e+00,1.217e+00,1.124e+00,1.456e+00,6.768e-01,1.144e+00,1.300e+00,3.563e-01,7.601e-01,1.647e+00,8.017e-01,7.302e-01,1.169e+00,1.122e+00,1.603e+00,9.242e-01,1.906e+00,6.233e-01,1.032e+00,4.280e-01,8.358e-01,6.726e-01,7.927e-01,1.159e+00,1.591e+00,1.311e+00,7.133e-01,5.458e-01,3.120e-01,8.451e-01,9.991e-01,6.824e-01,1.419e+00,1.081e+00,1.200e+00,8.938e-01,1.047e+00,2.138e+00,1.550e+00,7.331e-01,1.322e+00,1.754e+00,7.931e-01
6.393e-03,5.769e-01,5.531e-01,7.493e-01,7.575e-01,1.475e+00,9.944e-01,1.229e+00,8.944e-01,1.538e+00,1.638e+00,1.048e+00,1.246e+00,1.124e+00,7.008e-01,1.584e+00,1.325e+00,8.702e-01,1.258e+00,1.189e+00,1.289e+00,1.076e+00,1.663e+00,7.052e-01,7.811e-01,1.133e+00,1.382e+00,1.529e+00,5.744e-01,1.132e+00,2.032e+00,1.198e+00,1.348e+00,1.502e+00,1.220e+00,1.173e+00,5.991e-01,6.174e-01,1.344e+00,1.401e+00,1.211e+00,1.381e+00,1.600e+00,6.195e-01,1.348e+00,1.124e+00,4.506e-01
3.269e-01,6.027e-01,5.564e-01,9.832e-01,1.277e+00,2.640e+00,2.556e+00,2.823e+00,1.025e+00,2.510e+00,2.662e+00,1.819e+00,2.235e+00,2.828e+00,2.081e+00,1.985e+00,2.159e+00,2.180e+00,3.018e+00,1.230e+00,3.113e+00,2.070e+00,2.194e+00,1.073e+00,1.393e+00,2.123e+00,1.447e+00,2.408e+00,2.162e+00,2.794e+00,1.876e+00,1.852e+00,2.031e+00,2.260e+00,1.649e+00,2.219e+00,2.227e+00,2.195e+00,2.239e+00,2.449e+00,2.226e+00,3.315e+00,2.851e+00,1.468e+00,3.012e+00,2.570e+00,1.535e+00
1.376e-01,7.478e-01,7.290e-01,1.094e+00,1.326e+00,2.323e+00,1.864e+00,2.991e+00,1.953e+00,2.695e+00,2.787e+00,2.390e+00,2.562e+00,2.784e+00,1.186e+00,2.333e+00,2.521e+00,2.345e+00,2.394e+00,1.585e+00,2.805e+00,2.277e+00,2.635e+00,1.152e+00,1.896e+00,2.519e+00,2.304e+00,3.120e+00,2.264e+00,2.810e+00,3.525e+00,1.855e+00,2.131e+00,2.331e+00,2.428e+00,2.285e+00,1.869e+00,1.501e+00,2.680e+00,2.750e+00,2.629e+00,3.284e+00,2.988e+00,1.594e+00,3.029e+00,2.013e+00,1.491e+00
1.668e-01,9.590e-01,8.752e-01,1.254e+00,8.930e-01,1.890e+00,1.437e+00,2.461e+00,1.592e+00,2.932e+00,1.648e+00,2.328e+00,2.955e+00,2.349e+00,1.853e+00,1.176e+00,2.227e+00,2.004e+00,2.731e+00,2.123e+00,3.230e+00,2.221e+00,2.799e+00,1.120e+00,2.158e+00,3.145e+00,2.054e+00,2.796e+00,1.731e+00,2.879e+00,2.239e+00,2.217e+00,2.502e+00,2.186e+00,2.322e+00,1.816e+00,2.034e+00,1.179e+00,2.515e+00,2.948e+00,3.262e+00,2.956e+00,2.223e+00,1.746e+00,2.620e+00,2.420e+00,1.543e+00
2.929e-01,4.869e-01,4.744e-01,8.361e-01,7.712e-01,2.232e+00,1.710e+00,3.322e+00,1.800e+00,3.271e+00,3.087e+00,2.640e+00,3.215e+00,3.459e+00,2.704e+00,2.271e+00,3.652e+00,3.400e+00,3.543e+00,2.439e+00,3.786e+00,3.500e+00,3.918e+00,1.922e+00,2.522e+00,3.924e+00,2.883e+00,4.174e+00,2.598e+00,4.249e+00,3.872e+00,3.113e+00,2.848e+00,2.691e+00,3.311e+00,2.912e+00,3.548e+00,2.475e+00,3.298e+00,3.705e+00,3.779e+00,3.530e+00,3.946e+00,2.717e+00,3.699e+00,2.858e+00,2.918e+00
2.636e-01,5.994e-01,5.456e-01,9.122e-01,1.035e+00,2.001e+00,1.831e+00,2.602e+00,1.343e+00,2.559e+00,2.465e+00,1.974e+00,2.572e+00,3.306e+00,2.790e+00,1.548e+00,2.914e+00,3.185e+00,3.337e+00,1.824e+00,3.263e+00,3.235e+00,2.442e+00,1.459e+00,2.066e+00,3.086e+00,2.380e+00,3.174e+00,2.813e+00,2.955e+00,3.185e+00,2.292e+00,2.273e+00,3.012e+00,2.808e+00,2.283e+00,2.908e+00,2.652e+00,3.202e+00,2.700e+00,2.809e+00,3.044e+00,3.302e+00,2.348e+00,3.249e+00,2.848e+00,2.762e+00
2.538e-01,5.740e-01,5.249e-01,8.846e-01,1.098e+00,2.127e+00,1.903e+00,3.154e+00,1.863e+00,2.716e+00,3.583e+00,3.006e+00,3.074e+00,3.765e+00,2.662e+00,2.500e+00,3.619e+00,3.855e+00,3.348e+00,1.974e+00,3.558e+00,3.481e+00,3.402e+00,2.437e+00,2.137e+00,3.720e+00,3.021e+00,4.337e+00,2.719e+00,3.742e+00,3.522e+00,2.702e+00,3.201e+00,3.407e+00,2.608e+00,2.967e+00,2.943e+00,3.156e+00,3.333e+00,3.410e+00,3.354e+00,4.008e+00,4.172e+00,3.270e+00,3.661e+00,3.267e+00,2.622e+00
3.412e-01,5.787e-01,4.868e-01,8.731e-01,9.977e-01,1.627e+00,1.265e+00,2.412e+00,1.192e+00,2.198e+00,3.044e+00,2.722e+00,3.317e+00,3.625e+00,3.575e+00,2.763e+00,3.422e+00,4.034e+00,3.614e+00,2.172e+00,3.853e+00,3.539e+00,3.349e+00,2.911e+00,2.618e+00,3.754e+00,3.550e+00,4.381e+00,2.900e+00,3.875e+00,3.293e+00,3.433e+00,2.966e+00,3.497e+00,3.249e+00,2.757e+00,3.588e+00,2.962e+00,3.690e+00,3.214e+00,3.318e+00,3.980e+00,3.715e+00,3.103e+00,3.091e+00,4.291e+00,2.882e+00
